"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.28140261747593,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",2.16793820311196,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",2.59386450766137,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",2.70820459983623,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.88503163479146,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.30106700791284,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.79061402017813,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.53708294945547,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.95145759991026,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.87382576181471,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",3.02942227481957,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",2.88097414084512,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",2.70618764287892,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",2.91538919086659,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",2.96574823256571,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.57270342307059,
"CAN","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.61050038786093,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","1990",0.795121967793,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","1991",0.808510661125,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","1992",0.792982459068,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","1993",0.807692289352,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","1994",0.80139374733,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","1995",0.800000011921,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","1996",0.793774306774,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","1997",0.798611104488,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","1998",0.789272010326,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","1999",0.716666638851,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2000",0.751851856709,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2001",0.692307710648,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2002",0.711538493633,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2003",0.747169792652,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2004",0.734545469284,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2005",0.71174377203,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2006",0.732142865658,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2007",0.964285731316,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2008",0.75,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2009",1.013333320618,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2010",1.133333325386,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2011",1.200000047684,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2012",0.673333346844,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2013",1.116666674614,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2014",0.466666668653,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2015",0.366666674614,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2016",0.86333334446,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2017",0.875420008811,
"HTI","CROPYIELD","MAIZE","TONNE_HA","A","2018",0.887158429797,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",0.99889012208657,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.05005007989212,
"MYS","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.0611958942964,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.499999975931501,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.49999998843125,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.714285704081633,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1.16666664749389,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.499999925,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1.16666664763622,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",1.28571426734694,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.1249999859375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",0.49999999375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",0.499999993771,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.249999984375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",0.49999999375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",0.49999999375,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",0.694487905387958,
"PAK","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",0.70388052484214,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.657693323262492,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.775743708821926,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.09888837422189,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.804378965353696,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",0.991658394272021,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.995413720600126,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.793161867197037,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",0.851816137503087,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",0.803988781539358,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",0.862306369628771,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",0.891666666651806,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",0.826923076907175,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.03030303028742,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",0.840579714002061,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.02499999998576,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.03947368720807,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",1.06818181990345,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",0.914893617011544,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",0.893617021267089,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.03225806614559,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.03414634368611,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.02803738316796,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",0.745762711858087,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",0.772727274800747,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",0.612068965511965,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",0.904347826079093,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",0.879999999864145,
"IND","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",0.889591035110869,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",0.99889012208657,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.04453559370141,
"SAU","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.05658371210597,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",2.01048950978654,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",2.12178389596031,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.83876354139069,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",2.09267974592868,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1.81138582739927,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.41205095284677,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1.14299109002835,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",1.5057446865671,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.59783807979002,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.63656862422641,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.46285714076735,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.65040650182872,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1.53167576343337,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.85630671500249,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.50097365882376,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.94684701353767,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.49622662812092,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",1.41213310736316,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.01964179389491,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.86812392474338,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.09247470546001,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.31972576785475,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.73892624079956,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.5198204929621,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.88381155197487,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.36446584638356,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.34958076535998,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.35958076535315,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.36958076534624,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1.39175257588479,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.71428573343564,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.38636363998606,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1.34782608109641,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",0.956521734971645,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.937500000427062,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.580645159417274,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.16129031883455,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.07142857790155,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.04918032614888,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.02777779254557,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1.2755102172613,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.17224880610717,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.07755101996835,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.45260665221251,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.18850267427467,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",1.08571428555102,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.52247191517839,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.67415731074861,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.62005785905303,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.03603603585261,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.70679886673465,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.99177262513151,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",2.23757225420592,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",2.20842696616807,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",2.25274725262348,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.3499999991287,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.37429636046319,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",2.58054226434122,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",2.82519684994879,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",2.58789625525127,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",3.00543478220035,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",2.87515006311059,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",2.94787234011193,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",2.62983425607405,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",2.61835334454388,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",2.52542373182584,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",2.60074074054809,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",2.27586206880856,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.86054421749248,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",2.20320855654042,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",2.05583756334742,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.98984771563503,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.81818181805372,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.72727272716942,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.61595330769986,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.64925373195613,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.9174216026858,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.36486486481875,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",2.59721342613688,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",2.41610738248547,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",2.62996942004571,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",2.82089552230385,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",2.8402366863065,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.86863902751667,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.8959097446833,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1990",7.43303284064706,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1991",6.81979651972051,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1992",8.25057609373316,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1993",6.32285440185185,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1994",8.69869008043416,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1995",7.12095817258534,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1996",7.98236079888186,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1997",7.949191442777,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1998",8.43722351388774,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1999",8.39660012173178,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2000",8.59146678089727,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2001",8.66902894018895,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2002",8.15912902752417,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2003",8.06671800305691,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2004",10.0695579841775,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2005",9.28754548929349,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2006",9.36652500945747,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2007",9.48726499550909,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2008",9.66378753391718,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2009",10.3368336236801,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2010",9.59818116232384,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2011",9.23608333633613,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2012",7.72409559858863,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2013",9.92045021034621,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2014",10.738040785642,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2015",10.5798106228968,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2016",10.966924588211,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2017",10.7013065517737,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2018",10.8154391552097,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1990",5.78192771014676,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1991",5.89413118459216,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1992",6.13680387334906,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1993",6.07840771941153,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1994",5.90982658891216,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1995",6.16168478177151,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1996",6.95154777833761,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1997",7.13267813180188,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1998",7.22576966850333,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1999",7.5189718473049,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2000",7.85679611555136,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2001",7.83734249623856,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2002",7.67753623095682,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2003",7.82973621009236,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2004",7.90367553765479,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2005",8.1202531637004,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2006",8.26435406599709,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2007",7.97468354338611,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2008",7.89861259254017,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2009",7.81892166756674,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2010",7.29501525866785,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2011",7.63442069655406,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2012",7.77777777691358,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2013",6.33333333262963,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2014",6.4444444437284,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2015",6.66666666592593,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2016",6.66666666592593,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2017",7.09523707143977,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2018",7.20393917983535,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",2.03900317676126,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",2.10330562296513,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",2.21773007057251,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",2.23409121768203,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",2.11466761161415,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",2.27998012968888,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",2.30252984913527,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.39695481963522,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",2.04501327117992,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",2.29687753168766,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",2.32607220733441,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.50115988291136,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.39536616069166,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.23625384973258,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.51299443359355,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.52950974864588,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.37781573347955,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",2.41138715492648,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",2.47766766951018,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",2.68463265630634,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",2.61675328492942,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",2.79378607220797,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.67796000490706,
